MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190305,06009,Calaveras County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06009,Calaveras County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06009,Calaveras County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06009,Calaveras County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06009,Calaveras County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06009,Calaveras County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06009,Calaveras County,CA,42.29,57.71,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06009,Calaveras County,CA,0.00,100.00,50.60,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06009,Calaveras County,CA,0.00,100.00,50.60,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06009,Calaveras County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06009,Calaveras County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06011,Colusa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06011,Colusa County,CA,99.96,0.04,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06011,Colusa County,CA,67.68,32.32,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06011,Colusa County,CA,0.00,100.00,37.26,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06011,Colusa County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06011,Colusa County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06011,Colusa County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06011,Colusa County,CA,0.00,100.00,99.70,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06011,Colusa County,CA,0.00,100.00,89.63,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06013,Contra Costa County,CA,95.80,4.20,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06013,Contra Costa County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06013,Contra Costa County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06013,Contra Costa County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06013,Contra Costa County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06013,Contra Costa County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06015,Del Norte County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06015,Del Norte County,CA,87.97,12.03,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06015,Del Norte County,CA,0.00,100.00,4.77,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06015,Del Norte County,CA,0.00,100.00,100.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06015,Del Norte County,CA,0.00,100.00,100.00,1.46,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06015,Del Norte County,CA,0.00,100.00,100.00,62.67,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06017,El Dorado County,CA,77.80,22.20,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06017,El Dorado County,CA,77.80,22.20,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06017,El Dorado County,CA,77.80,22.20,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,06017,El Dorado County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,06017,El Dorado County,CA,25.96,74.04,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,06017,El Dorado County,CA,0.00,100.00,67.21,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,06017,El Dorado County,CA,0.00,100.00,67.21,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,06017,El Dorado County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,06017,El Dorado County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20191105,06019,Fresno County,CA,61.17,38.83,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,06019,Fresno County,CA,61.19,38.81,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,06019,Fresno County,CA,61.19,38.81,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,06019,Fresno County,CA,62.05,37.95,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,1
20191008,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,06019,Fresno County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
